id,text
350614625269727232,Alberta food service sales continue to grow: CALGARY  Sales for Albertas food services and drinking places... http://t.co/eEtSGNNW3x
349893859439951873,"Barricades up after several sinkholes formed, says city: Several sinkholes have formed in the wake of Tuesday's... http://t.co/gaSUhLZFm4"
347895081048612866,@GlobalCalgary: WATCH IN FULL: Alberta Floods 2013. A special edition of the Early News with @Linda_Olsen. #YYC #abflood when ?
348127433213476865,Calgary flooding 6 #YYC #flooding #Calgary - Memorial Drive looking West @ Centre St Bridge http://t.co/4pqkRhpuq6
347938382015512576,"Truth: @CstShaw: For those inquiring about Deer Run, we have no evacuation order for your community at this time. #yycflood #yyc"
349945510792151040,@cityofcalgary: .@nenshi Macleod trail is fully open to traffic - they built a road in 1 day #yycroads #yycroads #yyctraffic - Amazing!!
351760402562027520,"@Crackmacs bit of a drive, but the Calgary Jewish center is offering free gym use to those whose home gyms are closed due to flooding"
349553293166510082,@Calvin_Sears Mr McDonald . Big thank you for the  help coming to us in alberta . Truly proud to be part of this company .thank you
348127769147891712,@ctvnews I have exclusive photos of the flood and evacuation from some parts of Banff. If you are interested in purchasing call 4033605001
348206754825383937,The studio I record at flooded... #LNSDV1 might be pushed to a later date :(
348148390707724288,having coffee in Bowness while the rest of the world thinks we are 'under water' @ bowness http://t.co/xSiBPVz7T4
347961200040103936,If you need a place to stay tonight get in touch. #flooding #calgary #yyc #staysafe @ Riverwalk - East http://t.co/m4M1ux9xFH
348170805374513152,@SaintMichael_AB why would they turn you away? That is terrible! #yycflood
348000653609668608,@cityofcalgary: Many Bridges Closed across Calgary - complete list here: http://t.co/4xa3keBJmA #yyc #yycflood
349218314255470593,I hope everyone is ok from the flood. #highriverflood #highriver #flooding
348298064051699712,Otis redding. What else to do during great floods in Alberta @ Stonegate Pub http://t.co/queVjl7SWS
349408570812547073,"Helping cleaning up downtown calgary #calgary #flood #nopainnogain @ Calgary, AB http://t.co/nZqzyjts1D"
348946967914758144,Highway 1 in #MedicineHat NOT closing now. Transportation Comms says because flood water not expected to rise much more at this time.
348212422944886785,@kped12: @LizaStinton please RT to help those losing their homes to floods in Alberta redcross.ca #yycflood
348453321515872256,Even the police weren't immune from the flood catching them unaware. #yycflood [pic]  https://t.co/jIO3LTxE72
348634331461328897,School Monday Is closed and exams are all cancelled!!! Thank The Lord!!
350838160021938176,At stamps game. Don't use this bucket. #yycflood fundraiser. http://t.co/Ls3WKvt6bB
348179045608980480,"grateful for friends and family . my heart goes out to those affected , stay safe everyone #prayforyyc http://t.co/f2VdWkIwef"
351503627283738625,"Update: State of Local Emergency: While significant progress has been made throughout the city, The City of... http://t.co/Xo7bKKjAuA"
350761471359197185,Can residents bring any volunteers into High River tomorrow to help them clean out their homes? Need to know! @LesStir #abflood  #highriver
348485110301073408,"@nenshi @ToriePeterson: When the state of emergency is lifted, I feel like the flame should be lit on the Calgary Tower. #yyc #yycflood"
348162183840022530,I'm helping my neighborhood - read about the @InglewoodYYC #yycflood rescue/evacuation on @EllisFun
349647678273110016,"just bought myself a #hellorhighwater stampede shirt, what a good way to raise money for the flooding :) #yyc #yycflood #stampede101"
348846886385508353,@mountroyal4u Accessibility Services will be available for rescheduled accommodated exams.
349557421095653378,Slide show of high quality photos of the flood from June 24. #mhflood http://t.co/nVDKfNf6iw
349908897764618240,Let's plan a fundraiser is 24 hours... #yawedid @yycfoodtrucks @ Calgary Farmers' Market http://t.co/qiQR1eceXn
351199143525498880,"@jeffmeier87 I'm trying to volunteer cuz we're poor but at the same time, it's our like 7th annual lake party that I never miss..."
348037369150189568,Just woke up and I can hear the rain coming down....like really? How bout no. This is enough.
349624214816428032,We are pumping out the basement! #yycflood #wetsos http://t.co/j9CXxALVqj
349006128992116736,Finished tonight's Emergency Operations Debrief meeting tonight in High River with @chipmand Amazing people working so hard. Long road ahead
348494529059487746,#abflood what's happening in Canmore and banff re hwy 1 road closures
348236465001594880,Flood Party Update #3: My pants took themselves off
348216774573060096,Help rescue workers by staying home for the remainder of today!  Don't get in the way and into danger out of your own curiosity! #yycflood
348197902398676993,@jeanniedixon the water is 3 to 4 metres deep in some areas.
349024209835552769,@thomaskeeper as long as resources aren't taken away from getting people back in their homes.
349298043796979714,"Just drove through southern Alberta. All exits to High River blocked by RCMP, and you can see submerged houses and cars from the highway."
348267413193777153,Typical back lane in Sunyside now. Poor residents with old homes and basements. #yyc #yycflood http://t.co/o4ecH9pCqe
347890712987181057,@CalgaryPolice Is Hwacs playing any role for this evacuation order? Or down in High River?
350834944752369664,"@d_gilmerCFRE @cfcalgary @CF_Hamilton Waiting to see how they do against the Stamps ! Calgary strong, flood and all ! @cfcalgary"
347871850006732800,The river is getting crazy high here in Cochrane. Pray for so many already affected in Calgary and http://t.co/zpgGcDYu2A
347884973874888704,@cityofcalgary @CalgaryPolice is there anything I (or anyone) can do to help with the flood relief efforts?  #yycflood
348836967489871872,Could someone please RT the volunteer registration number? #yycflood
348109409727180803,Thoughts and prayers to everyone whose lost their home due to flooding :( #yycflood hopefully all my friends and family are safe out there!
348124715455508480,"Redford, Harper pledge co-ordinated response to Alberta flooding: Premier Alison Redford has reiterated Friday... http://t.co/15E8VEywhM"
348090859708874753,@ashleymeller apparently not (yet) because of the berm. Never even knew what a berm was until yesterday!
349907916502994944,Flood victims in #medhat get property tax extension. #mhflood  http://t.co/j1SZwS69d4
348613888268460033,Cat and owner swim for their lives in Canada flood : http://t.co/WJgqvUfNOg
349386572837289985,Tears to my eyes man... RT @jrmacpherson: We rebuild together. https://t.co/owOAP7EMjt #yycflood #yychelps #yycstrong
348888864762515456,"HH-BH.CA kids soccer fundraiser collects over $1,300.00 for Red Cross Relief Fund. Great job kids &amp; Parents. #yychelps #yycflood"
349668062485688321,The water is receding.  Time to clean up. #calgarystrong. Can't believe the destruction. #humbled
348319551475306496,Apparently the #abflood business is pretty well talked about here in the twitter world! Glad #reddeer is above h20. http://t.co/dKwQiTBAmB
347964570758955008,My thoughts and prayers go out to everyone affected by the #yycflood. Stay in good spirits knowing that all of #yyc is thinking of you.
348886307709284353,The swollen Elbow river @ River Park Off-Leash Area http://t.co/PxjDyin34J
351515651254394881,"@YourAlberta Do fridges and freezers have to thrown out even if they were untouched by water or backup, or just throw out the contents."
347877785810911233,@nenshi @cityofcalgary Any word of evacuating Chaparral Valley? We are kinda sitting right in the river bed... #newcommunity
349256591297617922,Thousands of Calgarian's turnout today to volunteered to clean up after the flood. You rock Calgary! #yycflood #yyc http://t.co/vgDJEFDbeb
347962293893603328,"If the river floods up 4th ave, I'll break out the inflatable boat."
348236574175141888,@Premier_Redford Our thoughts are with the families as well.
347998931139059712,This whole flood thing is getting scary
349267584513884162,@CBCCalgary stop trying to find the negative in the #yycflood  You were so supportive &amp; now U seem to be focusing on the bad. Please stop.
349248372781236227,Who wants to grab a shovel and head into Mission or Montgomery? I have extra shovels and I'll pick you up! #ycchelps
348345587642531840,@BradVBee no because the edge is In Calgary so I will just go on normal days! Because they didn't cancel school!
348276233143984130,Calgary flooding: line ups at Safeway Grocery store. Everyone out getting food and water if available. One is ... http://t.co/Pho8d4KdIq
348128060983345153,And the poor zoo animals :( #yycflood
348087940133572608,"Waiting to hear whether it's safe to drive to #yyc for #sledisland tonight. My gut is saying no. Stay safe, friends!"
348816949104488449,"@FoxNews: Floods kill 3, force 75,000 from homes in Calgary http://t.co/34lCFxhWdv #abflood it has been crazy here! Pray for these people"
347868571105382400,Calgary holds its breath as flood waters advance. Surrounding communities are getting pummeled by Mother Nature. #yyc #yycflood
348479341291778049,@Traceybregman RT pls Canadian or not...it's time to lend a hand. Alberta needs our help...donate if you can!  https://t.co/AmXhfOUIqL
348270577510936576,I can finally get back into a normal routine!! Normal is subjective to assuming I've ever had a routine
348442760694620160,Shaw have opened the Shaw Go WiFi network for all citizens in Southern Alberta  please connect to the ShawGo network #yycflood
348272024646455297,@Factsionary: Every day the sun evaporates about a trillion tons of water. Well all AB needs now is a visit from the SUN. A very long one
351095745283231744,Wood Buffalo residents to receive flood funds: Residents of Wood Buffalo will be able to apply for funding to... http://t.co/lbNelaLNET
348078827135705088,Does anyone know where to go if they get evacuated? @CityofRedDeer  #reddeer
347952099365097472,@cityofcalgary: Reminder: ALL CBE and Catholic School Board schools closed.Please RT and let the children know. #yyc #yycflood
349240804012863489,"Hi @Premier_Redford, I think the Alberta Government has been doing a great job assisting people, ... http://t.co/zE0A1ngoKX"
348643778694881281,#yycflood What a trooper this guy is!! Jesse @wopizza dropping off pizzas for city workers! #yycfood http://t.co/P1NAxUEoR9
348319807445291008,"Yea, theres a 99.9 percent chance i just passed out I'm my laundry room. Don't know how that happened #albertaflood #craycray #bitchisbumpin"
347878718003359745,Theyre frantically building a dyke in Mission. #yyc #abflood http://t.co/Ya6rb9GxlH
348483224726560768,"Calgary wakes to swollen rivers, powerless downtown core: The power could be out across Calgary for days as... http://t.co/87P2bu86tp"
348292393767948289,"If I hear one more story about someone's house being destroyed in the flood, my heart is seriously going to break. Soo terrible."
348162156149235712,@AndrewBerkshire ugh it's all horrible. I love this place so much and seeing it be destroyed is breaking my heart.
348763715073630208,Residents of #Banff &amp; Lake Louise have their power back. It was out all night after a transformer flooded. A long night for crews. #abflood
348138566410452993,Jeez finally. She thinks it's ok to nap. When the river is steadily rising by her place. Crazy woman.
348783486301261825,"On Saturday 22, #abflood was Trending Topic in Edmonton for 23 hours: http://t.co/b0llsM3s3B"
348206389430210560,Flood party update #1: Coles shirt is off already and we have duck hunt going
348233546575515648,"Yep, Fish Creek Park is flooded too!! Good thing I brought my life jacket. #flood #yycflood http://t.co/QhAqvQJggN"
348291880104124416,"@ChaseLandrySWMP Hey, just wondering if y'all can keep Alberta in your prayers, there's been millions evacuated from major flooding."
347922297698525184,"What a day in #Canmore , lets hope it's a better day tomorrow! no more #Canmoreflood http://t.co/48tcOf0XY3"
349589082915078144,Breaking:AHS approves 2 #mission shops reopening + donating food for #yycflood victims + volunteers @GlobalCalgary http://t.co/el0METjtOD
348445521842696192,Bresking- 6 Calgary communities going back into homes TODAY:Details @GlobalCalgary #yucflood #abflood
347944602998804481,Strange timing to leave town hours before the evacuation call! #yycflood
348965452501893120,"While WRP and CPC are out tirelessly working to help the communities they represent, this ghoul says this. #abflood http://t.co/lokkJH3Zjt"
348528517908164608,That's a first.  Medicine Hat is now tending across Canada. Or #medhat as we can it on Twitter. #mhflood
348501272766332928,How long until things become normal what kind of question is that? Half the city is under water of course it's going to take a long time.
348267606362435585,@cityofcalgary how will I know when I get power and access to my mission apartment ??? #yyc #yycflood
348869250875801600,I can return to my house now.
348162524547518464,"We need someone to go to crappytire and pick up 1500 shop vacs! Extension cords, don't forget the extension cords! #ABFlood #banff"
348656001618153472,Mayor Nenshi and two awesome ladies delivering Timbits and coffee to front line workers in Bowness. #yycflood http://t.co/rNjaZaRPpH
350248172741853185,Many questions outstanding for #cprail about their actions during the flood crisis. #abflood
351429778118684672,"o come. The rescue teams had been denied permission to #evacuate survivors, and medical facilities located in the seconda"
347900878398832640,#calgary #flood #calgaryflood @ Centre St Bridge http://t.co/XQbOZgkbzb
350370483235074048,Our city parks workers are cleaning out Sandy Beach. It'll be back to normal in due time. =) #yycflood http://t.co/9Pybx7KH5n
348132133954531328,My thought exactly! @parksyKCCO: I think I know where that extra $53 mil should go. #yycflood #CalgaryStrong
349176836577689600,@calgarytransit &amp; how are regular pass not affected? I'm out of work for 6 days because of this. If that dosent count nothing does #yycflood
348152017614671873,"@LaySeeJay we have moved operations to 4804 Edmonton Trail NE. And we need towels, toiletries, food and water."
349250287397130240,BBQ to support flood victims. #yycflood (@ Ship &amp; Anchor Pub) http://t.co/YP17u9oo5R
348813887690375171,"On Saturday 22, 'Alberta' was Trending Topic in Edmonton for 14 hours: http://t.co/b0llsM3s3B"
348175174778101763,@Dhvic hey dude. State of emergency here. Massive flooding. Town of highriver is wiped out. I'll call if u like. Just give me a numbet
348264118081429504,@nenshi you are doing awesome--but dude you have to get some sleep!  #powernap #calgaryflood
350288107263897600,If anyone needs batteries shaw store at chinook has a ton. @Crackmacs #yycflood
348905216885796864,@yespedro yea finally got out today - how's the floodin treating you?
349740131881721856,@calgaryherald: Trans-Canada to Banff may reopen by weekend #chlive http://t.co/yXdPERzYDE this would help for a wedding on Saturday!
348498147120672768,Breaking: @nenshi Stampede make not look same as 2012 but show WILL GO ON#yycflood  #abflood http://t.co/ZPxB2AwReB
348676732469010432,The city keeps saying that they don't need any more food donations like damn Calgary stop being so nice
349363626995494913,"Counting my blessings more than ever this weekend for a dry home, an incredible city, and for such an amazing Calgary family"
350300307126890496,"Quick little reminder, please help out people who have lost everything http://t.co/d9eoofN7Ls"
347972937195855875,"@aldjohnmar @nenshi Be safe! Thanks! And thank you to ALL #yyc, regional and #ableg emergency workers. We're grateful you're on the job."
349179939993550849,Text 30333 and write redcross all one word #redcross
349643645076520960,I don't have renters insurance!! Noo
351456810336665600,"Lake McKenzie Water Rescue: At 1:57 PM today, Calgary Fire Department (CFD) water rescue crews responded to Lake... http://t.co/pomsKjq4jC"
351529077947109377,"What a week.  From the floods of Calgary, to a vacation.  Seeing old friends and patching things up with family. Now to win the Stanley Cup!"
348499035579105280,Day 3 and still no idea when I can go home. #evacuated #CalgaryFlood
348964562554478592,"Might be stuck in the burbs for a couple more days, I thought I would pick up some essentials from home. #yycflood http://t.co/AOqtkkJsZl"
348555179928453120,So sad. RT @Fan960Steinberg: It's a mess. #Flames President Ken King on the Saddledome. He says a total loss on the event level.
351607707888922624,"Electricity has been restored to most of downtown #Calgary. With all the office towers, will water treatment keep up? #YYCflood @nenshi"
348168297172312065,@jchapman04 @Mookalicious @C_DIG please bring your donation to 4804 Edmonton Trail NE.
350700153453285376,Stamps kick-off to flood relief: The theme for the season opener will be Lets Do Whatever It Takes to Support... http://t.co/RwsBdmiRgw
348419373008035841,"Quiet Sat morning over @EastVillageYYC No trains, a rare vehicle. Only sounds are birds and Bow River. #yycflood http://t.co/BDNe7bm7gk"
348328594004664320,...Ought to waive some of their BS out clauses and make some decisions for the greater good of the big picture here. #yycflood
347957051286233088,"Props to @calgarystampede for sending volunteers to our @YMCA_Calgary and partners evacuation centre. #yyc comes together, always!"
348071582062747648,I cannot believe all of the flooding happening here in Calgary. http://t.co/aFdVEtpy62
350796965619040258,"For those documenting (and i trust that someone is) this heroic effort, my photos are your photos #sunnyside #yycflood"
348949426192121857,@CTVPKrauskopf: Mayor @nenshi says even though tap water may taste different than ususal - it is safe to drink.  #yycflood #abflood
348493519595372544,@fouratj Slow. Got distracted by other tasks and a massive flood here in AB.  week of 1st?
348095819280445440,@GTboutique wouldn't it be great if you donated some essential supplies to our Alberta flood evacuees? Many have nothing left. #abflood
348103436836933632,@ReapersPlace You too!  Your basement dry still?
347890993430949889,@amvanimere @chrisgggggg @MarcRondeau PS my room's on ninth floor if things really go to hell.
349325826426286080,"Ok-Donate to red cross, https://t.co/FaTak5mRzC , tweet me the receipt/thankyou page, we raise $200, I give away comic codes! 60 so far..."
351075544634359808,17 cars (including one Porsche) and 5 motorbikes were left in the underground garage during the flood. http://t.co/6spZwvnMSd
348307291298222080,@medhatpolice Are you patrolling the evac areas? Worried about shenanigans for those abandoned homes already...
348200820057202688,The only plus side to this flood is everyone's kindness to those affected by the flood.
348211100174647297,@SophiaBush please retweet to help those losing their homes to floods in Alberta. Redcross.ca #yycflood
348580829733220353,@AtotheATOP thanks for sharing! So glad for the military's presence here!
348229844242403328,"@yycfoodtrucks Kudos for helping out in the crisis,! #foodtrucklove #yycflood"
349216811264393217,Canada's 5th largest city? MT @robedits: Our hottest story.  Why the city is still in big trouble #Calgary #yyzflood http://t.co/5lPtqevN4I
348229627333992448,@JellyModern how's the Calgary location holding up?
350012653139263488,Collecting household hazardous waste and appliances in flood affected areas: Chemical and other collection trucks... http://t.co/8qIPtrdoAm
348129086897520640,#yycfloods Our little slice of heaven @ Fish Creek Provincial Park - Bebo Grove http://t.co/G6MlHWKPgk
350456116758593536,Staying inside in flood ravaged Calgary trying to avoid the massive amounts of Mosquitos that have now hatched.
348966876992380929,Thinking of all my family and friends effected here in Alberta #yycflood #abflood You can donate at http://t.co/w7uezL7aGM
350708133863256064,Sold for 98% of list! Will donate 10% to flood victims &amp; relief. #yycflood #yyconward http://t.co/fAmwTvdikH
348126573465042945,"Thoughts with all my #yyc friends and family today, stay safe my loves"
347939695654735873,@Cree8Dawn @Harv_Durocher Gravel roads in some areas r washed away. Bow River is rising. Most families evacuated themselves. Mainland is ok.
349667006297014273,Good @davidswann: visiting #Siksika Nation tomorrow to tour the damage &amp; see how to help http://t.co/FYs5P7N8pP #abflood #ablib
349518169599262720,Time to prove I've got a face for radio #globalcalgary #yyc_counselling #yychelps #abflood @ Global TV http://t.co/Iy4p6s6zL7
348825054437588992,"On Saturday 22, #yycflood was Trending Topic in Edmonton for 8 hours: http://t.co/b0llsM3s3B"
348644363968069632,Literally wrote my bio diploma the day of the floods
348078786711003136,@target_ca no my request was for one of donations for flood relief.
348523301997518848,Mini donuts and milkshakes with rachellebuffin chelsmariewood getting back to normal #yycflood http://t.co/TEiLOuYbhb
347898388118904833,"@CalgaryPolice: Many communities having power and gas cut-off. You may not see #yycflood, but youll have no utilities so evacuate. #yyc"
348492759633625093,Terrific hearing Nenshi's accolades for civic workers' relentless efforts for the flood victims #cdnpoli @napnenshi
349193241352081408,Calgary police and firefighters getting briefed while they're signing us volunteers up for work! http://t.co/q01W7SPtZg
347964009380720640,"All schools in the CCSD have been cancelled tomorrow, June 21, due to high water.  Stay safe everyone."
348192642586251264,@__Daarian my thoughts are with you during this tough time #ripempire
347922416892264448,Where's that floatation device when you need it eh kharazny ? #dumpsterdiver #yycflood #atlantis  @ http://t.co/JC2xzWaGA7
350838325470429187,"Help on the way for flood-stricken First Nations: Pickup trucks full of bottled water, toilet paper and other... http://t.co/32NBdjDJaB"
350254322132582400,May be able to offload all contents of railcars in 4 - 5 hours.  #yycflood
351460711622377472,Canada Day events go ahead as planned in Calgary and surrounding areas: Flood damage wont stop Albertans from... http://t.co/CxC4x6tgDo
347979510865600512,@nenshi thank you for delaying your trip to Toronto to be here in Calgary. It is greatly appreciated. Best mayor ever!
350691571454324737,@stizzef hosted an #ABflood Relief bake sale in our staff cafeteria today - everyone opened their http://t.co/cW6B10LQuB
351104632342319104,"Calgary home buyers, sellers in muddy legal waters after flood #realestate #yycre  http://t.co/fvE5lk3uVn"
349667355669962752,Seeing so many rear end accidents out here! Put your phones down an stop rubbernecking!  #yegtraffic #abflood
350500775300046848,"Flood recovery will test already tight rental market: As Calgarians clean up flood-damaged properties, theres... http://t.co/u2czVaNTAz"
348410056154423296,Emergency task force reconvened to spearhead Alberta flood recovery: The provincial government says it will... http://t.co/WVob9Dl3qF
348174672048832512,@420legalize well why don't you say I told you so in a 100 years. #abflood #yycflood  #Alberta
348951694115225601,Minor YEG flooding at Emily Murphy park. The north Saskatchewan is flowing fast. http://t.co/sjQomkrLck
348122715716194305,@MelissaSees we had to rescue grant from downtown http://t.co/xiZLcTws0b
348079379609427968,I think I would be more concerned for homeowners. @shelley_wine  @CamMacIntoshCBC
349633176110514178,Frantic scene at the zoo: We could have had hippos god knows where (with video): Dr. Jake Veasey spent much of... http://t.co/XxdZT8Awns
349230690384093184,@DrewBarnesMLA  also! MT@houseguy4410 @BlakePedersen1 Blake I cant say enough 4 the long days U have put in #wrp #mhflood #rollupyoursleves
348181483518849026,100 000 people evacuated from Calgary. We're playing there in a tent tonight.. That is all. #WTF #LifeOnTheRoad http://t.co/CZINQqR3XJ
347877952207331329,Follow @LethbridgeCity for updates on flood situation in Lethbridge.
350696118742552576,Province will work with RCMP to return High River firearms: Solicitor General Jonathan Denis said the government... http://t.co/roARAKS0x1
349987087442903040,@roryuphold No it's not that! :)   Just slow to reply to people this week because of all the flood disruption!
350841593940545537,@Vaugie25 @TheoFleury14 @ReapersPlace @KellyHrudey   I would say High River needs it most but Calgary just the same.
350397551800889344,Treaty 7 Relief Benefit Concert!! Poster!! Volunteers?? #abflood #yychelps #calgary #treaty7 #TsuuTina http://t.co/8VS8dsLhOO
349507023714529282,Flood recovery could take a decade: Alberta premier: Between today and the start of the Calgary Stampede next... http://t.co/KUCbltJPAd
348160707071709184,Downtown Calgary is now under a controlled evacuation! Wow! #yycflood  http://t.co/RHQ3DIl8Iy
349613999802970113,Oh my god. I love you guys  - community associations of Crestmont &amp; valley ridge donated food @dadegallery http://t.co/01J1F80V5h
349534484628119553,"Its mighty darn cloudy here in Edmonton today, hope the flood victims are able to move i to their homes soon"
348461660094218240,City crews fill sand bags along River Road in #medhat as water levels rise in the South Saskatchewan River #abflood http://t.co/ZMpClVChI4
347952310170812416,My heart goes out to all the families affected by the flooding.  #yycflood #abflood #praying
348158536229982208,In the Philippines this isn't a flood. This is a Friday.
