id,text
262605149636272128,Never leaving New York (or so it seems). #Sandy
263314916470034433,@justinkase92 it's that you don't know how hard it's gonna be if we lost power at my job
263035393845391360,I cannot stand how animated Bloomberg's interpreter is #sandy
263072953648939013,Waiting for high tide to end (@ Frankenstorm Apocalypse - Hurricane Sandy w/ 2946 others) http://t.co/NDEI3KAB
262963048271208448,Is it too late to get a pedicure with @nicolebuonge #ThingsToThinkAboutDuringSandy
263094009289924610,@the_kid_Rozay @speciallll_kayy I just drove to get Chinese food brah 4 wheel drive ain't shit to Sandy
262571763404263424,In case of a power outage... #sandy  @ Biff's Place - 500 Washington http://t.co/rudQP71t
263008429973569537,Wind damage. (at @apollotheater) [pic]  http://t.co/9x3HWbSQ
263423516735594498,"Smt, I want to go back to school or work or SOMETHING. Damn, cabin fever is too real. -_________-"
263075840571604992,Watching hurricane sandy from the 12s floor of co op city boulevard
262976057362243585,"I'm at Frankenstorm Apocalypse - Hurricane Sandy (New York, NY) w/ 2910 others http://t.co/SSU62Lq4"
263096528170782720,@DavidG528 this damn hurricane is what happened
263071638977916929,Fuck the powers about to go outttttt
263129974125518848,To those that are helping the patients in #NYU. You are amazing. #Sandy
263149838600900608,Playing monopoly while waiting hurricane sandy to pass lol (@ mi casita) http://t.co/ofZv0Nhv
262576885186306048,Imma hit my dick on sandys face
263132622438400000,Still in Manhattan. Fortunately everything is find where I am. Just missing my family. A lot. http://t.co/XNMIoOI2
263071391128092673,@Humble_Legend hush up and eat sandy out
263053724862251010,Another fucking transformer blew up
262722591498833920,My way of preparing for #Sandy is watching #Revenge and flipping channels to see #sfgiants kick butt
263015278315728896,New York at the moment is electric.
263053330580910081,Hey Perceptor what's shaking other then this fortress #SandyProblems
262754751068909569,@leppert @weatherchannel Its like being stuck in an elevator.
263093459446034434,I have submitted three 311 reports so far. The city is going to need help to find all the damage.
262994044144197632,"Apt Red Robin: Katlyn- Americorp, Jeff- NJFD, Julie- Educator, Jeremy- Entertainment, Me- the adorable one. #Sandy"
263108811261362178,20 fires reported on the barrier island in brick. #Unreal
262707088537571329,Hurricane Sandy (@ Rockaway Beach - 91st Street) [pic]: http://t.co/CyG3pB8F
262959866900000769,Not many storm supplies left :( (@ CVS Pharmacy) http://t.co/5oe7IPaR
262607163548131328,Off today because of #hurricaneSandy. Let's hope it doesn't do much damage......stay safe people!
263007024613318656,This bitch had the nerve to walk outside in shorts &amp; rain boots &amp; say wtf it isn't that bad out here I hope sandy drops that ass somewhere
263061009013547009,The Struggle Is REAL For The East Coast Right Now.
262757586863001601,FUCK SANDY. IM SO BORED.
262434213482074112,Midtown is the scariest place on earth right now!
262627186262016000,Good thing I just got a 20 pack of Shin Ramen from Amazon! #Sandy
263333390621736960,Unreal damage throughout. Never thought I'd be glad to live in ozone park. All the best to everyone south of crossbay and rockaway
263293593643524097,We survived Sandy/ though Jersey- not as lucky/ so much flooding there. #MorningHaiku #frankenstorm
262547459660734464,I hope the weather isn't bad by the one I get outa work :x
263113711277965312,I'm guessing everyone's phones are dead or dying since noones on twitter
262766810380771328,Watch it Sandy fuck around and not happen.
263063416963469312,"label!   hurricane,  nor'easter.. What the fuck is a nor'easter?"
262954995807305728,Just witnessed the biggest electrical spark in Belmar....... Exposed wires and water do not mix
263067371416203266,I'm bored!! I can't take it anymore! I can't believe I'm stuck here for another day! Fuck #sandy !!!
263321860471664641,Back in Manhattan....hope the damage isnt too bad by me!!
263082124146515968,The way my lil brother just screamed Cus he was ona toilet when the lights went off lol
262906488446652417,@MikeyFusco226 hope you and your family stay safe until hurricane sandy is over
263108347375534080,Despite all the disaster happening around us- these past few days have been glorious with @LindseyForeman! My BFF &gt; Yours
263427871257788416,"Phone battery 70%, iPad battery (this is my light source) 68%. My battery levels seem to be the only things that matter right now. #SandyNYC"
263029746252787712,"Never been this bored, its like everybody dead"
263124185558183936,Manhattan #Sandy  @ Opera House Lofts http://t.co/Cye0uuAJ
262665157644267520,He does call me that lol @mmesnack: #TopStormTweet @biggayicecream: @ericripert Hurricane Sandy should be your new name for Mrs. Ripert.
262811655367430145,"Light rain , light wind here in NYC at the moment."
263075281512853505,#sandy is no joke...fast and furious!!
263313249980784641,"No school tomorrow either. Omg, thank you so much Sandy."
262923449104728065,RT @lilsugar: Stuck inside while #Sandy's blowing around outside? 111 indoor boredom-busters for kids http://t.co/lAdgc7ft
263079015206764544,"@telemekus: Yeah, power is normal"
262752064088723459,Times Square before the storm... #timessquare #nyc #hurricane #sandy  @ Times Square http://t.co/ykwVjD77
263068894728695809,I know I'm not the only one who feels their building moving
263345347177369601,"Homeless in #NYC dowtown is completely shut down .. No power, water,service ..  Looking for Hotel #stupidsandy"
262958537527918593,Mommy made me storm breakfast (':
262966851150180353,Watching #TED talks instead of giving into #Sandy hysteria. #positivity
262863397996089344,"I'm at Frankenstorm Apocalypse - Hurricane Sandy (New York, NY) w/ 232 others http://t.co/hQEIMz4m"
262739689537155072,If this hurricane is gona destroy anything just please let it be my school
262963656642424832,"Be strong my beautiful tree, I know is hard, but be strong! o_O #hurricanesandy @ Garfield, New Jersey http://t.co/4pELg8AN"
262615580471861249,Getting ready for sandy in flushing. http://t.co/NItKg2iq
262559269797392385,This is why I picked to go to school in Brooklyn..when there is a storm and no trains or buses are running. I don't have school!! :)
263078696909434880,Spoke too soon. Winds starting to pick up again.
263082399011840001,Just standing in the #hudsonriver on 10th ave #hurricanesandy #nyc @s_perlman  @ High Line http://t.co/eVN5GRbm
262958484889411584,"If this bitch Sandy ruins 3 brothers pizza down at belmar, ill seriously cry."
263074350234755072,blacking out to the blackout #blackout #shu #setonhall #hurricane #sandy #badweather @ Seton Hall University http://t.co/4S1pvJZX
262611727231905792,The # of women using Sandy as an excuse to shop for clothing is astounding. Mine included... @Anthropologie
263308969471262720,@CoryBooker cables are down &amp; in the middle of st. on green street with McWhorter st.. Union street with green street as well. East ward
263315337183916032,Shout out to my neighbor Mr. Smith who is rockin a track suit today in this uncanny weather
262628735390470144,It's the end of the world inside NYC grocery stores #Frankenstorm #Sandy
263010273881899008,"Flood Watch issued for West New York, NJ http://t.co/xi4SMZjr"
263029882538303488,This is what happens when you have a #HurricaneDay. Pumped for round 2. @baporush http://t.co/AWWLc50c
263050402533081088,@CmTwEeP I know..they've been telling people to leave for 2 days. I don't get it.
262734370266300416,"No school work or internship til wednesday, thank youuuu #HurricaneSandy"
262954417685401600,@Kail_Flash I was talking about the storm duh lol
263072903845777408,Of course the cable goes out when I start watching my favorite show #TheVoice #sandy you suck!  Be gone.
262618890444615680,Why do ppl put tape on derr windows like da storm wont blast thru dat ahit
263017195699855360,I have the urge to watch #theperfectstorm or #thedayaftertomorrow #Sandy
263067264197210112,"@ckanal: Breaking: More than 3 million without power now, @weatherchannel reports #sandy I am part of that 3 million"
262590447975817216,@weatherchannel I have seen waves on Lake Michigan 20-25ft before and it's something not to go out in a boat of any kind
263129879871107072,"Wind no longer gusting, still have power so I'm going to get back to my James Bond blu ray marathon, hoping that the  worst is over"
263299818150047744,My aunt is missing and her whole neighborhood is flooded and wrecked omg..
263025709696548864,"If the tree in my backyard falls , my room is gone"
262570766078468097,packing my life away incase they decide to evacuate us.
263278501203955712,"Oh dear 5% power left on my iPhone! Laptop's power is all gone! And no electricity in #NYC I'm going off the grid  in 5, 4, 3, 2...."
262972467570692098,Flood waters from  #hurricane #sandy  approach LGA runways and taxiways  @ LaGuardia Airport (LGA) http://t.co/U8xwclsT
263274276357021696,Thank you sandy for leaving so early no school today and its going to be a great fuucking day #delightful #hurricanesandy #lazyday
263249801636884480,"@mjrill thank you. The worst is over, thankfully. It is in your neck of the woods now. Don't underestimate it."
263111278371930112,@soulartistic_ my lights have gone out 3 times in the past hour.
263058640347471872,The water came up to my knees when I joined my neighbors on the front stoop. @ Avenue C and 14th Street http://t.co/n9puuXtx
263007126237114368,#Sandy we are protected by #God &amp; #Obama &gt;&gt;&gt; store next to # Flash  http://t.co/I7mx3bqN
262577291564048384,I really don't like the look of that wind in Philly
262597776985182208,Me and my mom was talking and were going to get a monster amount of lights just in case the power shuts off
263010654066192384,Cuddling up with my dog waiting this hurricane out
263324255255658496,"@TheOnion: In moment of storm-induced panic, kiss roommate; never discuss http://t.co/zoF14YmF #Sandy&gt;&gt; @KidPresentabIe take note!!"
263034950188683265,Lost power when I was about to taste my first bite out of my sandwich! Lmao thank God it's back.
262964038005305345,"Welp, at least the parkies finally showed up to place sandbags by the beach wall. @ The Hurricane Lounge http://t.co/boVWBM4U"
263134537486315520,Little natty and a hurricane and everything is good.
262915603302608896,Thank you coast guards! @AP: BREAKING: Coast Guard rescues 14 who had to abandon tall ship off NC coast; 2 still being sought. #Sandy
262361457436536832,I love how all the schools around me and a lot in DE are closed mon and tues but yet I have no idea. Dude were 2 blocks from the beach....
262456510028849153,I hope sandy hits us hard.. just wanna stay innn at the apartment;) #chillmode
263099327185051648,"Flew off the pharmacy across the street to the front of my building, took out a car window @ Rubino pharmacy http://t.co/ilR8IkmG"
263393101740126208,Whoever has a generator at home ' IHATEEYOUUU .....
263073259115925505,powers out....who's up for a game of clue???
263310368275828736,It's crazy too think that some place I spent every summer since I was born is now gone forever.. #byeseagate http://t.co/BIitne4f
262663548877025280,People in the street watching the news about #HurricaneSandy http://t.co/6aVOwaPk
263027171499585536,"@Ginger_Zee @abcworldnews Red Crosser in Atlantic City-Power is out. RedCross Hurricane App 4 Wx updates, shelter info &amp; flashlight. #sandy"
262566777605726208,This hurricane fucked me over big time
262565701305372673,Dim sum before the storm. (@ Asian Jewels Seafood Restaurant ) http://t.co/ITURvkXc
263313248718319617,This stopped being fun over 12 hours ago. Give me power back please.
262654817036533760,Taking the dog for a pre-evacuation walk at the NYC WaterPark aka (@ Battery Park City Esplanade) http://t.co/Sc3dZXAq
262610742698733569,"Guys, we're covered for the storm... I got the cheese balls!  You're welcome!! @ Home http://t.co/jtxpJETC"
262657458852491265,@GergK I'm going to be staying at a friend's! Haha. Too scared of the hurrilame
262365901091926016,@FrankenstormNJ Thought u were just a blowhard turns out you're legit...guess I need to stock up on supplies other than beer.  Suggestions?
263312537276276736,I hope all friends and their friends and families are safe today.
262582760739319808,Come get your pre-hurricane hockey equipment! (@ MonkeySports Superstore) http://t.co/hXCkAvLa
262759270276268033,sooo... did the hurricane start yet ?
262991878071406593,I Call This Mixxx Sandy... Yall Niggaz Don't Drink Like Me!!!!!! @   http://t.co/SvtU61zt
263302097276112898,Hope everyone is safe and have minimal damage #godbless
262677633257570304,"@The_Pro: I'm at Hurricane Sandy NYC (New York, NY) w/ 3 others http://t.co/vHkbATmE did u really check into the hurricane u ass????"
263303323380228096,Huge tree down on riverside park! #UpperWestSide #HurricaneSandy http://t.co/R8llPFOT
262909284797534210,"@Mr_briann pfft, noooo. i'm just bored far from scared."
263306342335381504,Im Fortunate To Wake Up To A Home Thats In Tact &amp; Family That's Still Here But My  Goes To The PPL Who Are Really Affected By The Storm
262652539374292992,"High Wind Warning issued for Piscataway, NJ http://t.co/4kqQwl8n"
263092044484976640,It's a lot if wind but not much rain yet #sandy
262927676816379905,@HurricanePhotos: Be careful out there. RT @amichel: Another #nyc #sandy danger: flying garbage?  http://t.co/soD42VGF @MMM_Official
262725838854836224,Hopefully this storm is as bad as they say it is
262993559911792640,"@twc_hurricane: Partial crane collapse at 157 W. 57th St., a high-rise under construction in NYC. Crane dangling over street. #NYC #Sandy"
262925314945060864,@PaulGazda back in NYC for a week now. It is a ghost town here with everything shut down. :-)
262757881823236096,@MittRomney a little nervous about Sandy seriously?This going to be terrible so many are going to lose so much #getyourheadoutofyourass
262943084302712833,"Our empty, wet balcony. #upperwestside #sandy #nyc  @ Trinity House http://t.co/FJkoKoHM"
263140233384710144,@twogirls1cav but it's still pretty bad here cus the rivers flooding and storm surges and shit
262616681443110912,"Bye, bye NYC subway...see ya next weekend #Frankenstorm"
263115580704423936,"Power went out. Sister, little cousin and I are playing blurt!! @ Casa de Cruz http://t.co/o2sBj5DE"
262524255298785280,Who would bloody think there's a beach in New York.....
263095005193846784,I feel like this reporter needs to get out of the waist-high water he's in. #HurricaneSandy http://t.co/TMQzkfw4
263081715742937088,@SecondAveSagas Are you hearing anything about the subways being completely flooded?
263097010784182272,This is my crazy husband @ericripert putting tape on the windows and balcony door. He could have been blown away! http://t.co/fCquCD6A
263101974512279553,Damn car going under!! FDR is gone lol @ My Place http://t.co/D0i4UOKO
263007232491388928,"Awww shit, i lost power :("
263095398179160065,Am very scared to be honest :(
263077328387702784,"Dang, Sandy need to calm this ishhh down, it not even funny anymore, she too wild, that that spazzing nose got to stop"
262658658935111680,"bitch please im use to hurricanes,hello im dominican ^_^ @FollowDOMINICAN"
262667402821648384,Hatches battened. Fly away Sandy. (@ Chez Stek w/ @eelain212) http://t.co/MuHDd655
263121645332492290,My dog keeps farting because he is so nervous. #HurricaineSandy
262954712050065408,Can't wait to become a nurse and help all these people
263042227322896384,"Hurricane Sandy Dinner! Chicken Parm, Spaghetti &amp; Garlic Bread.  @BarbaraAPereira made a great dinner. http://t.co/2E7GuHiK"
262932747704741889,This place is doing business as usual despite #sandy (@ Il Caffe Latte) http://t.co/JYeXJBBx
262928821542604801,The calm before #Sandy. 9AM PATH World Trade Center #calmbeforethestorm #path #wtc #f @ 1 World Trade Center http://t.co/afVxP7jF
263252949944369152,Apparently NYC took a beating last night. Thank god I live in an awesome building on a big hill. #100yroldprewar #igotelectricity
262546572968075264,"Working in a store like i do during a hurricane right now is annoying, everyones buggin for no reason"
263378211159826433,EXCLUSIVE: #Sandy strikes and leaves behind these remnants (see pic) http://t.co/VlrXKUT8
263092453345746944,#StupidHuman goes jet skiing in the rising #Hudson river while waiting for #Hurricane #Sandy @ New York City http://t.co/E9Zbu8ZU
263067376852033536,Every single road  around my city it's closed down. Things around here doesn't look good at all...
262728134418386945,"I'm at Frankenstorm Apocalypse - Hurricane Sandy (New York, NY) w/ 3939 others http://t.co/gABYxvyR"
263074933360443393,"Big green flash outside, but power still on. :/ #NewJersey"
262936500163985408,All this damage is going to cost our state millions to fix.
263231542594260992,@MTAInsider Can you confirm trains are closed Tuesday?
263032301275996160,Manhattan is eerily quiet as Sandy approaches http://t.co/wJU7E2t5 Most read by neighbors in #UpperEastSide #NewYork
263314035695550464,I survived the #frankenstorm #Sandy #brunch! @ Papacitos http://t.co/FrMuvv8A
263134157167812608,But I'm still eating &amp; drinking ... #hurricanesandy
263096590074515456,I'm shutting off all my electronics for the night. Goodnight guys! Stay safe.
262918023562817537,If this is #Sandy pre gaming. I don't think I wanna see her party.  @ Far Rockaway http://t.co/DWhSvzj1
263079595157368832,College Ave was the last campus to lose power!!! #perksoflivingonCollegeAve
262629422241312769,"Who ever names these hurricanes obviously needs to know that sandy, Katrina, Irene sound like sweet as names"
263095584590794753,@SamanthaMush light a candle and read a book. #sandysucks
263012518350450688,@HurrrcaneSandy even though I'm in the storm those tweets are mad funny
263013657745707008,"@sgavb yea, I don't know why they didn't decide to take it down before the storm !! #epic #facepalm"
263426665017917440,you know I WAS really worried about manhattan's post-#sandy legging supply... http://t.co/rRsqSHBZ
263084759067021312,Wind is howling outside my windows #Sandy
263339105163816962,Are we living in I Am Legend right now? #feelslikeit #sandy #NYC
262951400827396097,cuddling with my kitty  #hurricane
